img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data/two_col/11582.png,"When asked to rate key institutions in their countries , people generally assign high marks to the military , with a median of 79 % saying it has a good influence on the way things are going in their country . But most major national organizations and groups , such as the media , religious leaders , banks , corporations , the national government and civil servants also get positive marks . Emerging and developing publics are less enamored with their court systems – the only institution polled which receives support from less than half of respondents .",same,What is the opinion of people regarding national institutions in their country?,answer1,"When asked to rate key institutions in their countries , people generally assign high marks to the military , with a median of 79 % saying it has a good influence on the way things are going in their country . But most major national organizations and groups , such as the media , religious leaders , banks , corporations , the national government and civil servants also get positive marks .","When asked to rate key institutions in their countries , people generally assign high marks to the military , with a median of 79 % saying it has a good influence on the way things are going in their country . But most major national organizations and groups , such as the media , religious leaders , banks , corporations , the national government and civil servants also get positive marks .",,,,"Most National Institutions Rated Positively, Especially Military","When asked to rate key institutions in their countries , people generally assign high marks to the military , with a median of 79 % saying it has a good influence on the way things are going in their country . But most major national organizations and groups , such as the media , religious leaders , banks , corporations , the national government and civil servants also get positive marks"
mturk_charts/no_data/two_col/11561.png,"Hispanics made up 8 % of the nation ’s voters , the same as in 2010 and 2006 , according to national exit polls . Measuring the demographics of voters is difficult using exit polls . Nonetheless , they can be useful when examining trends . Even as the Latino vote remained flat at 8 % , their share among eligible voters has grown from 8.6 % in 2006 to 11 % this year . ( The number of Hispanic eligible voters has reached more than 25 million today , up from 17.3 million in 2006 . ) This suggests , but does not show , that voter turnout among Latinos may not have surged this year . Indeed , some analysts say voter turnout among the general public nationwide may be equal or down from 2010 .",same,Describe the trend in share of Latino among voters and eligible voters since 2006.,same,"Hispanics made up 8 % of the nation ’s voters , the same as in 2010 and 2006 . Even as the Latino vote remained flat at 8 % , their share among eligible voters has grown from 8.6 % in 2006 to 11 % this year .","Hispanics made up 8 % of the nation ’s voters , the same as in 2010 and 2006 . Even as the Latino vote remained flat at 8 % , their share among eligible voters has grown from 8.6 % in 2006 to 11 % this year .",Hispanics made up of nation ’s same 2010 and . .,,,Latino Midterm Voters,"Even as the Latino vote remained flat at 8 % , their share among eligible voters has grown from 8.6 % in 2006 to 11 % this year"
mturk_charts/no_data/two_col/11559.png,"For example , among those who have heard of CNN but did not get news there , expressions of trust and distrust are roughly equal – 37 % trust and 33 % distrust . ( Fully 80 % of those who heard of it and consumed it say they trust it . ) PBS , however ( trusted by 84 % of those who got news there in the past week ) , was roughly twice as trusted as distrusted outside its core audience ( 34 % v. 16 % ) .",same,Compare the proportions of people who trust and distrust CNN among those who did not get their news from there.,answer1,"among those who did not get news there , expressions of trust and distrust are roughly equal – 37 % trust and 33 % distrust .","among those who did not get news there , expressions of trust and distrust are roughly equal – 37 % trust and 33 % distrust .",33 .,For example have heard CNN but,,Trusted News Brands,"For example , among those who have heard of CNN but did not get news there , expressions of trust and distrust are roughly equal – 37 % trust"
mturk_charts/no_data/two_col/11508.png,"As you might have guessed , the restaurant and food service industry is the single biggest employer of near - minimum workers . Last year , according to our analysis , that industry employed 3.75 million near - minimum workers , about 18 % of the total . Many of those workers , presumably , are tipped , so their actual gross pay may be above $ 10.10 an hour . ( Federal law , as well as wage laws in many states , allow tipped employees to be paid less as long as “ tip credits ” bring their pay up to at least the applicable minimum . ) However , other industries are even more reliant on near - minimum - wage workers . Based on our estimates , industries where more than three - quarters of the hourly workers make more than minimum but less than $ 10.10 an hour include scrapyards , video - rental stores ( the few remaining ) , mail - order houses , makers of mobile homes and other prefabricated buildings , and car washes .",same,Describe the number of workers that the restaurant and food service sector employed last year.,answer1,"Last year , that industry employed 3.75 million near - minimum workers .","Last year , that industry employed 3.75 million near - minimum workers .",.,according to our analysis,,restaurant workers most near minimum wage,"Last year , according to our analysis , that industry employed 3.75 million near - minimum workers"
mturk_charts/no_data/two_col/11430.png,"In general , about two - thirds of the public say they are “ very sympathetic ” ( 23 % ) or “ somewhat sympathetic ” ( 42 % ) toward immigrants who are in the U.S. illegally . Another 15 % are somewhat unsympathetic and 17 % are very unsympathetic . That sentiment is similar to feelings in June 2013 , although the share saying “ very sympathetic ” has risen 7 points .",same,Describe the proportion of the public that tends to be sympathetic to illegal immigrants who are in the US.,answer1,"In general , about two - thirds of the public say they are “ very sympathetic ” ( 23 % ) or “ somewhat sympathetic ” ( 42 % ) toward immigrants who are in the U.S. illegally .","In general , about two - thirds of the public say they are “ very sympathetic ” ( 23 % ) or “ somewhat sympathetic ” ( 42 % ) toward immigrants who are in the U.S. illegally .",,,,About Two-Thirds Are Sympathetic Toward Undocumented Immigrants,"In general , about two - thirds of the public say they are “ very sympathetic ” ( 23 % ) or “ somewhat sympathetic ” ( 42 % ) toward immigrants who are in the U.S. illegally ."
mturk_charts/no_data/two_col/11425.png,"The public is divided over President Obama ’s recent executive action that expands the number of undocumented immigrants permitted to stay and work in the U.S. At the same time , Americans continue to broadly support a pathway to legal status for people in this country illegally . The new national survey by the Pew Research Center and USA TODAY , conducted Dec. 3 - 7 among 1,507 adults , finds that 70 % say there should be a way for undocumented immigrants to stay in the country legally , if they meet certain requirements . Most of those who support legal status think there should be a way for unauthorized immigrants to become citizens ( 43 % overall ) , while 24 % say the path should only include permanent residency . These opinions are little changed from October .",same,How does public feel about supporting undocumented immigrants?,new_answer,"70 % say there should be a way for undocumented immigrants to stay in the country legally , if they meet certain requirements . Most of those who support legal status think there should be a way for unauthorized immigrants to become citizens ( 43 % overall ) , while 24 % say the path should only include permanent residency .","70 % say there should be a way for undocumented immigrants to stay in the country legally , if they meet certain requirements . Most of those who support legal status think there should be a way for unauthorized immigrants to become citizens ( 43 % overall ) , while 24 % say the path should only include permanent residency .",,,,Seven-in-Ten Continue to Support Path to Legal Status for Undocumented,"70 % say there should be a way for undocumented immigrants to stay in the country legally , if they meet certain requirements . Most of those who support legal status think there should be a way for unauthorized immigrants to become citizens ( 43 % overall ) , while 24 % say the path should only include permanent residency ."
mturk_charts/no_data/two_col/11364.png,"Overall , 54 % say that from what they ’ve read and heard , the amount of energy produced in the U.S. has been increasing in recent years ; just 10 % say it has been decreasing , while 27 % say it ’s been staying about the same . Last fall , somewhat fewer ( 48 % ) said they thought energy production in the U.S. was up . College graduates are among the most likely to say the amount of energy produced in the U.S. has been increasing ( 67 % ) ; those with no college experience are less likely to hold this view ( 44 % ) .",same,What does the general public think about the U.S. energy output?,answer1,"Overall , 54 % say that from what they ’ve read and heard , the amount of energy produced in the U.S. has been increasing in recent years ; just 10 % say it has been decreasing , while 27 % say it ’s been staying about the same .","Overall , 54 % say that from what they ’ve read and heard , the amount of energy produced in the U.S. has been increasing in recent years ; just 10 % say it has been decreasing , while 27 % say it ’s been staying about the same .",.,,,Public Sees Growing U.S. Energy Output,"Overall , 54 % say that from what they ’ve read and heard , the amount of energy produced in the U.S. has been increasing in recent years ; just 10 % say it has been decreasing , while 27 % say it ’s been staying about the same"
mturk_charts/no_data/two_col/11320.png,"About eight - in - ten ( 81 % ) Americans saw a country that was more politically divided than in the past . Looking ahead , 36 % predicted the divisions would deepen in the next five years while 41 % said they would remain the same , and 17 % foresaw less division .",same,Describe how the American public expect the level of political division to be like in the future.,same,"Looking ahead , 36 % predicted the divisions would deepen in the next five years while 41 % said they would remain the same , and 17 % foresaw less division .","Looking ahead , 36 % predicted the divisions would deepen in the next five years while 41 % said they would remain the same , and 17 % foresaw less division .",,,,"Polarized Politics, American Public","Looking ahead , 36 % predicted the divisions would deepen in the next five years while 41 % said they would remain the same , and 17 % foresaw less division ."
mturk_charts/no_data/two_col/11319.png,Few Americans are expecting much cooperation between parties despite talk that Obama and the Republicans might be able to find common ground on some issues in his last two years in office . Just 18 % of Democrats believed that Republican leaders would cooperate a great deal or fair amount with the White House and 37 % of Republicans shared that view .,same,How do partisans feel about the Republican leaders' cooperation with Obama?,same,Just 18 % of Democrats believed that Republican leaders would cooperate a great deal or fair amount with the White House and 37 % of Republicans shared that view .,Just 18 % of Democrats believed that Republican leaders would cooperate a great deal or fair amount with the White House and 37 % of Republicans shared that view .,,,,Bipartisan Cooperation in Congress?,Just 18 % of Democrats believed that Republican leaders would cooperate a great deal or fair amount with the White House and 37 % of Republicans shared that view .
mturk_charts/no_data/two_col/11279.png,"Concerns Over Closing Guantanamo . Obama has long sought the closure of the U.S. prison holding terrorist suspects at Guantanamo Bay , Cuba . More Americans think closing the prison in the next few years is a bad idea ( 49 % ) than say it is a good idea ( 42 % ) . Republicans overwhelmingly say that closing the prison is a bad idea ( 80 % ) , while 64 % of Democrats think it ’s a good idea .",same,What is the opinion of Americans about the closing of Guantanamo?,same,More Americans think closing the prison in the next few years is a bad idea ( 49 % ) than say it is a good idea ( 42 % ) .,More Americans think closing the prison in the next few years is a bad idea ( 49 % ) than say it is a good idea ( 42 % ) .,.,,,Good Idea to Close Guantanamo,More Americans think closing the prison in the next few years is a bad idea ( 49 % ) than say it is a good idea ( 42 % )
mturk_charts/no_data/two_col/11254.png,"U.S. deportations of immigrants reached a record high in 2013 . The Obama administration deported a record 438,421 unauthorized immigrants in fiscal year 2013 , continuing a streak of stepped up enforcement that has resulted in more than 2 million deportations since Obama took office , according to Department of Homeland Security data . Up to that point , the current administration deported about as many immigrants in five years as the George W. Bush administration deported in eight years . A survey conducted in February found the public evenly divided over whether the increase in deportations was a good or a bad thing .",same,What is the trend in deportations of unauthorized immigrants since Obama took office?,same,"The Obama administration deported a record 438,421 unauthorized immigrants in fiscal year 2013 , continuing a streak of stepped up enforcement that has resulted in more than 2 million deportations since Obama took office .","The Obama administration deported a record 438,421 unauthorized immigrants in fiscal year 2013 , continuing a streak of stepped up enforcement that has resulted in more than 2 million deportations since Obama took office .",.,,,U.S. deportations of immigrants reached a record high in 2013.,"The Obama administration deported a record 438,421 unauthorized immigrants in fiscal year 2013 , continuing a streak of stepped up enforcement that has resulted in more than 2 million deportations since Obama took office"
mturk_charts/no_data/two_col/11252.png,"Most Americans support a way for unauthorized immigrants to gain legal status if they meet certain requirements . Seven - in - ten Americans support a way for undocumented immigrants to gain legal status if certain requirements are met . Most of those who support legal status think there should be a way for unauthorized immigrants to become citizens ( 43 % overall ) , while 24 % say the path should only include permanent residency . About eight - in - ten ( 83 % ) Democrats favor a pathway to legal status compared with 53 % of Republicans . Majorities of blacks ( 75 % ) and whites ( 64 % ) continue to say undocumented immigrants should be allowed to stay in the U.S. legally if certain requirements are met . And about nine - in - ten ( 92 % ) Hispanics continue to support a pathway to legal status .",same,Describe the public opinion on whether undocumented immigrants in the U.S. who meet certain requirements should be allowed to stay.,new_answer,"Most Americans support a way for unauthorized immigrants to gain legal status if they meet certain requirements . Seven - in - ten Americans support a way for undocumented immigrants to gain legal status if certain requirements are met . Most of those who support legal status think there should be a way for unauthorized immigrants to become citizens ( 43 % overall ) , while 24 % say the path should only include permanent residency .","Most Americans support a way for unauthorized immigrants to gain legal status if they meet certain requirements . Seven - in - ten Americans support a way for undocumented immigrants to gain legal status if certain requirements are met . Most of those who support legal status think there should be a way for unauthorized immigrants to become citizens ( 43 % overall ) , while 24 % say the path should only include permanent residency .",,,,"70% of Americans say there should be a way for undocumented immigrants to stay in the country legally, if they meet certain requirements.","Most Americans support a way for unauthorized immigrants to gain legal status if they meet certain requirements . Seven - in - ten Americans support a way for undocumented immigrants to gain legal status if certain requirements are met . Most of those who support legal status think there should be a way for unauthorized immigrants to become citizens ( 43 % overall ) , while 24 % say the path should only include permanent residency ."
mturk_charts/no_data/two_col/11238.png,"Yet there is broad public skepticism that a thaw in U.S.-Cuba relations will lead to greater democracy in Cuba . Only about a third ( 32 % ) say they think Cuba will become more democratic over the next several years , while 60 % say it will be about the same as it is now .",same,Describe the proportions of the public that say Cuba will and will not have pro-democracy changes.,answer2,"Only about a third ( 32 % ) say they think Cuba will become more democratic over the next several years , while 60 % say it will be about the same as it is now .","Only about a third ( 32 % ) say they think Cuba will become more democratic over the next several years , while 60 % say it will be about the same as it is now .",,,,Will Cuba Become More Democratic?,"Only about a third ( 32 % ) say they think Cuba will become more democratic over the next several years , while 60 % say it will be about the same as it is now ."
mturk_charts/no_data/two_col/11235.png,"Even as Americans express concern about government access to their data , they feel as though government could do more to regulate what advertisers do with their personal information ; 64 % believe the government should do more to regulate advertisers , compared with 34 % who think the government should not get more involved .",same,What is the trend among Americans regarding the regulation of advertisers?,same,"they feel as though government could do more to regulate what advertisers do with their personal information ; 64 % believe the government should do more to regulate advertisers , compared with 34 % who think the government should not get more involved .","they feel as though government could do more to regulate what advertisers do with their personal information ; 64 % believe the government should do more to regulate advertisers , compared with 34 % who think the government should not get more involved .",they feel as though could what their personal information ;,,,Americans Want Limits on Advertisers,"64 % believe the government should do more to regulate advertisers , compared with 34 % who think the government should not get more involved ."
mturk_charts/no_data/two_col/11176.png,"Views about the role of government funding as compared with private investment show steady support for government investment ( 61 % in 2014 and 60 % in 2009 ) but , there is a slight rise in the view that private investment , without government funds , will be enough to ensure scientific progress ( from 29 % in 2009 to 34 % today ) . The modest difference over time stems from more expressing an opinion today than did so five years ago .",same,Describe how much do Americans support government investment for scientific progress compared with private investment from 2009 to 2014.,answer2,"Views about the role of government funding as compared with private investment show steady support for government investment ( 61 % in 2014 and 60 % in 2009 ) but , there is a slight rise in the view that private investment , without government funds , will be enough to ensure scientific progress ( from 29 % in 2009 to 34 % today ) .","Views about the role of government funding as compared with private investment show steady support for government investment ( 61 % in 2014 and 60 % in 2009 ) but , there is a slight rise in the view that private investment , without government funds , will be enough to ensure scientific progress ( from 29 % in 2009 to 34 % today ) .",.,,,"Views About Government, Private Research Funding % of U.S. adults saying private that governmentimustment will is essential scientific for scientific progress or that private investment will ensure that enough scientific progress is made, private even without governmentinvestment ","Views about the role of government funding as compared with private investment show steady support for government investment ( 61 % in 2014 and 60 % in 2009 ) but , there is a slight rise in the view that private investment , without government funds , will be enough to ensure scientific progress ( from 29 % in 2009 to 34 % today )"
mturk_charts/no_data/two_col/11173.png,"Scientists ’ views have moved in the same direction . Though scientists hold mostly positive assessments of the state of science and their scientific specialty today , they are less sanguine than they were in 2009 when Pew Research conducted a previous survey of AAAS members . The downturn is shared widely among AAAS scientists regardless of discipline and employment sector . Overall , 54 % of adults consider U.S. scientific achievements to be either the best in the world ( 15 % ) or above average ( 39 % ) compared with other industrial countries . Of the seven aspects of American society rated , only one was seen more favorably : the U.S. military . Compared with 2009 , however , the share saying that U.S. scientific achievements are the best in the world or above average is down 11 points , from 65 % in 2009 to 54 % today . More now see U.S. scientific achievements as “ average ” in the global context ( up from 26 % in 2009 to 34 % today ) or “ below average ” ( up slightly from 5 % in 2009 to 9 % today ) . Perceptions of some other key sectors , including U.S. health care , also dropped during this timeframe . See Chapter 2 for details .",same,Compare how U.S. adults view the public image of U.S. scientific achievements in 2014 in comparison with 2009.,answer1,"Compared with 2009 , the share saying that U.S. scientific achievements are the best in the world or above average is down 11 points , from 65 % in 2009 to 54 % today . More now see U.S. scientific achievements as “ average ” in the global context ( up from 26 % in 2009 to 34 % today ) or “ below average ” ( up slightly from 5 % in 2009 to 9 % today ) .","Compared with 2009 , the share saying that U.S. scientific achievements are the best in the world or above average is down 11 points , from 65 % in 2009 to 54 % today . More now see U.S. scientific achievements as “ average ” in the global context ( up from 26 % in 2009 to 34 % today ) or “ below average ” ( up slightly from 5 % in 2009 to 9 % today ) .",,however,,Less Stellar Public Image of U.S. Scientific Achievements % of U.S. adults,"Compared with 2009 , however , the share saying that U.S. scientific achievements are the best in the world or above average is down 11 points , from 65 % in 2009 to 54 % today . More now see U.S. scientific achievements as “ average ” in the global context ( up from 26 % in 2009 to 34 % today ) or “ below average ” ( up slightly from 5 % in 2009 to 9 % today ) ."
mturk_charts/no_data/two_col/11149.png,"These investigative journalists do not put much stock in their internet service providers to keep their data secure . Just 2 % have “ a lot of confidence ” their ISP can protect their data from being accessed by unauthorized parties , while 71 % have “ not much or no confidence at all . ”",same,How much confidence do investigative journalists have in their ISP?,answer1,"These investigative journalists do not put much stock in their internet service providers to keep their data secure . Just 2 % have “ a lot of confidence ” their ISP can protect their data from being accessed by unauthorized parties , while 71 % have “ not much or no confidence at all . ”","These investigative journalists do not put much stock in their internet service providers to keep their data secure . Just 2 % have “ a lot of confidence ” their ISP can protect their data from being accessed by unauthorized parties , while 71 % have “ not much or no confidence at all . ”",,,,"Journalists, ISPs, Data Protection","These investigative journalists do not put much stock in their internet service providers to keep their data secure . Just 2 % have “ a lot of confidence ” their ISP can protect their data from being accessed by unauthorized parties , while 71 % have “ not much or no confidence at all . ”"
mturk_charts/no_data/two_col/11130.png,"An 83 % majority of the public says vaccines for diseases such as measles , mumps and rubella ( MMR ) are safe for healthy children , while about one - in - ten ( 9 % ) think such vaccines are not safe . An additional 7 % volunteer that they do n’t know .",same,How does the public feel about the safety of the measles vaccine?,answer1,"An 83 % majority of the public says vaccines for diseases such as measles , mumps and rubella ( MMR ) are safe for healthy children , while about one - in - ten ( 9 % ) think such vaccines are not safe . An additional 7 % volunteer that they do n’t know .","An 83 % majority of the public says vaccines for diseases such as measles , mumps and rubella ( MMR ) are safe for healthy children , while about one - in - ten ( 9 % ) think such vaccines are not safe . An additional 7 % volunteer that they do n’t know .",,,,Large Majority Views Measles Vaccine as Safe,"An 83 % majority of the public says vaccines for diseases such as measles , mumps and rubella ( MMR ) are safe for healthy children , while about one - in - ten ( 9 % ) think such vaccines are not safe . An additional 7 % volunteer that they do n’t know ."
mturk_charts/no_data/two_col/11069.png,"The survey also finds that the current U.S. government policy of banning the payment of ransom money for hostages held by terrorist groups has widespread approval . Though the policy has come under some recent criticism , 70 % approve of the current U.S. government policy while just 25 % disapprove .",same,What is the public's opinion on the U.S. policy banning paying ransom money for hostages held by terrorist groups?,answer1,the current U.S. government policy of banning the payment of ransom money for hostages held by terrorist groups has widespread approval . 70 % approve of the current U.S. government policy while just 25 % disapprove .,the current U.S. government policy of banning the payment of ransom money for hostages held by terrorist groups has widespread approval . 70 % approve of the current U.S. government policy while just 25 % disapprove .,banning payment ransom money for hostages held by terrorist groups has widespread approval,,,Broad Approval of U.S.  No-Ransom Policy,70 % approve of the current U.S. government policy while just 25 % disapprove .
mturk_charts/no_data/two_col/11050.png,"President Obama ’s job approval has ticked up in recent months , to 48 % currently , and his rating dwarfs the 26 % approval measure for the leaders of the new Republican Congress . Yet the public is divided over whether Obama or Republican congressional leaders should take the lead in solving the nation ’s problems : 40 % say Obama while 38 % say GOP leaders . That is virtually unchanged from a few days after the midterm elections in November . The latest national survey by the Pew Research Center , conducted Feb. 18 - 22 , 2015 among 1,504 adults , finds that both parties are viewed by majorities as having strong principles . Somewhat more say this about the GOP ( 63 % ) than the Democratic Party ( 57 % ) .",same,What is the public's opinion on who should take the lead in solving the nation's problem?,answer1,the public is divided over whether Obama or Republican congressional leaders should take the lead in solving the nation ’s problems : 40 % say Obama while 38 % say GOP leaders .,the public is divided over whether Obama or Republican congressional leaders should take the lead in solving the nation ’s problems : 40 % say Obama while 38 % say GOP leaders .,.,Yet,,Public Divided Over ‘Who Should Take the Lead’,Yet the public is divided over whether Obama or Republican congressional leaders should take the lead in solving the nation ’s problems : 40 % say Obama while 38 % say GOP leaders
mturk_charts/no_data/two_col/11017.png,"Economic System Still Seen at Risk . Most Americans continue to think the U.S. economic system is still vulnerable to the type of crisis that devastated the economy in the fall of 2008 . Currently , 63 % say the economic system is no more secure today than it was before the 2008 financial crisis , while only about a third of Americans ( 34 % ) say it is more secure . These attitudes are virtually unchanged from two years ago .",same,What is the opinion of Americans about the security of the U.S. economic system compared to before the 2008 financial crisis?,answer1,"Most Americans continue to think the U.S. economic system is still vulnerable to the type of crisis that devastated the economy in the fall of 2008 . Currently , 63 % say the economic system is no more secure today than it was before the 2008 financial crisis , while only about a third of Americans ( 34 % ) say it is more secure .","Most Americans continue to think the U.S. economic system is still vulnerable to the type of crisis that devastated the economy in the fall of 2008 . Currently , 63 % say the economic system is no more secure today than it was before the 2008 financial crisis , while only about a third of Americans ( 34 % ) say it is more secure .",Most continue to think U.S. still vulnerable to type that devastated economy in fall . .,,,Doubts About Security of U.S. Economic System,"Currently , 63 % say the economic system is no more secure today than it was before the 2008 financial crisis , while only about a third of Americans ( 34 % ) say it is more secure"
mturk_charts/no_data/two_col/11003.png,"One reason mothers are more likely than fathers to say it ’s harder to get ahead in the workplace may be that women are much more likely than men to experience a variety of family - related career interruptions . About four - in - ten working mothers ( 42 % ) say that at some point in their working life , they had reduced their hours in order to care for a child or other family member , while just 28 % of working fathers say they had done the same ; almost as many working mothers ( 39 % ) say they had taken a significant amount of time off from work for one of these reasons , compared with about a quarter ( 24 % ) of working fathers . And mothers are more likely than fathers to say they quit their job at some point for family reasons , by 27 % to 10 % .",same,Compare the proportions of working mothers and fathers who have experienced different family-related career interruptions.,new_answer,"women are much more likely than men to experience a variety of family - related career interruptions . About four - in - ten working mothers ( 42 % ) say that at some point in their working life , they had reduced their hours in order to care for a child or other family member , while just 28 % of working fathers say they had done the same ; almost as many working mothers ( 39 % ) say they had taken a significant amount of time off from work for one of these reasons , compared with about a quarter ( 24 % ) of working fathers . And mothers are more likely than fathers to say they quit their job at some point for family reasons , by 27 % to 10 % .","women are much more likely than men to experience a variety of family - related career interruptions . About four - in - ten working mothers ( 42 % ) say that at some point in their working life , they had reduced their hours in order to care for a child or other family member , while just 28 % of working fathers say they had done the same ; almost as many working mothers ( 39 % ) say they had taken a significant amount of time off from work for one of these reasons , compared with about a quarter ( 24 % ) of working fathers . And mothers are more likely than fathers to say they quit their job at some point for family reasons , by 27 % to 10 % .",,,,"Mothers, More than Fathers, Experience Career Interruptions","women are much more likely than men to experience a variety of family - related career interruptions . About four - in - ten working mothers ( 42 % ) say that at some point in their working life , they had reduced their hours in order to care for a child or other family member , while just 28 % of working fathers say they had done the same ; almost as many working mothers ( 39 % ) say they had taken a significant amount of time off from work for one of these reasons , compared with about a quarter ( 24 % ) of working fathers . And mothers are more likely than fathers to say they quit their job at some point for family reasons , by 27 % to 10 % ."
mturk_charts/no_data/two_col/10967.png,"When those who cite multiple frustrations with the tax system are asked what bothers them most , a similar hierarchy of concerns is evident : About a quarter of the public ( 28 % ) says they are most bothered by the feeling that corporations do not pay their fair share and 25 % say the same about wealthy people not paying their fair share . Fewer ( 19 % ) point to the complexity of the tax system , while much smaller percentages cite the amount they pay in taxes ( 7 % ) and the feeling that the poor do n’t pay their fair share ( 4 % ) . The national survey by the Pew Research Center , conducted Feb. 18 - 22 among 1,504 adults , finds that about half ( 53 % ) say they pay about the right amount in taxes , considering what they get from the federal government ; fewer ( 40 % ) feel like they pay more than their fair share in taxes . Just 4 % say they pay less than their fair share of taxes . These views have changed little since December 2011 .",same,What is the taxpayers' opinion on the amount of tax they pay to the government?,answer1,"about half ( 53 % ) say they pay about the right amount in taxes , considering what they get from the federal government ; fewer ( 40 % ) feel like they pay more than their fair share in taxes . Just 4 % say they pay less than their fair share of taxes .","about half ( 53 % ) say they pay about the right amount in taxes , considering what they get from the federal government ; fewer ( 40 % ) feel like they pay more than their fair share in taxes . Just 4 % say they pay less than their fair share of taxes .",,"The national survey by Pew Research Center conducted Feb. 18 - 22 among 1,504 adults finds that",,53% Say They Pay ‘About Right Amount’ in Taxes,"The national survey by the Pew Research Center , conducted Feb. 18 - 22 among 1,504 adults , finds that about half ( 53 % ) say they pay about the right amount in taxes , considering what they get from the federal government ; fewer ( 40 % ) feel like they pay more than their fair share in taxes . Just 4 % say they pay less than their fair share of taxes"
mturk_charts/no_data/two_col/10943.png,"A new Indiana religious freedom law has sparked national debate since Gov. Mike Pence signed it last week . While its supporters say it strengthens protection of religious liberty , critics have argued that it could provide legal cover for businesses to discriminate , such as a florist or caterer who may not want to provide services for a same - sex wedding because of religious objections . A Pew Research Center survey last year found a U.S. public divided over these types of issues . The survey asked Americans whether businesses that provide wedding services should be allowed to refuse service to same - sex couples on religious grounds , or whether they should be required to provide services . Roughly equal shares of U.S. adults answered the question each way , with 49 % saying businesses should be required to serve same - sex weddings , and 47 % saying businesses should be permitted to refuse service due to religious objections .",same,What is the public's opinion on whether wedding service providers should be allowed to refuse their service to same-sex weddings?,answer2,"Roughly equal shares of U.S. adults answered the question each way , with 49 % saying businesses should be required to serve same sex weddings and 47 % saying businesses should be permitted to refuse service due to religious objections .","Roughly equal shares of U.S. adults answered the question each way , with 49 % saying businesses should be required to serve same sex weddings and 47 % saying businesses should be permitted to refuse service due to religious objections .",",",,,"Businesses, Same-Sex Couples",Roughly equal shares of U.S. adults answered the question each way with 49 % saying businesses should be required to serve same sex weddings and 47 % saying businesses should be permitted to refuse service due to religious objections .
mturk_charts/no_data/two_col/10930.png,"Highly educated women are more likely to work during the pregnancy preceding their first birth than less educated women . The latest data indicate that 87 % of women with a bachelor ’s degree or higher worked while pregnant with their first child . By contrast , just 28 % of women without a high school diploma worked while pregnant with their first child , a disparity that parallels full - time employment rates by educational attainment more broadly .",same,"Compare the proportions of women who worked during pregnancy with their first child, among women of different educational backgrounds.",answer2,"Highly educated women are more likely to work during the pregnancy preceding their first birth than less educated women . 87 % of women with a bachelor ’s degree or higher worked while pregnant with their first child . By contrast , just 28 % of women without a high school diploma worked while pregnant with their first child .","Highly educated women are more likely to work during the pregnancy preceding their first birth than less educated women . 87 % of women with a bachelor ’s degree or higher worked while pregnant with their first child . By contrast , just 28 % of women without a high school diploma worked while pregnant with their first child .",". . By contrast , just 28 without high school diploma .",The latest data indicate that,,College-Educated Women More Likely to Work During Pregnancy,Highly educated women are more likely to work during the pregnancy preceding their first birth than less educated women The latest data indicate that 87 % of women with a bachelor ’s degree or higher worked while pregnant with their first child
mturk_charts/no_data/two_col/10918.png,"When it comes to parenting , dads are harder on themselves than moms are , especially dads who say they do n’t spend enough time with their children . Among working dads who say they spend too little time with their kids , only 49 % say they are doing an excellent or good job as a parent . In contrast , among dads who say they spend the right amount of time with their kids , 81 % give themselves high marks for their parenting .",same,"What do working dads, who spend too little time with kids, say about themselves as parents?",answer1,"Among working dads who say they spend too little time with their kids , only 49 % say they are doing an excellent or good job as a parent .","Among working dads who say they spend too little time with their kids , only 49 % say they are doing an excellent or good job as a parent .",.,,,"For Working Dads, Time Spent with Kids and Parenting Success Go Hand-in-Hand","Among working dads who say they spend too little time with their kids , only 49 % say they are doing an excellent or good job as a parent"
mturk_charts/no_data/two_col/10911.png,"About half of the public ( 51 % ) express unfavorable views of Speaker of the House John Boehner , while 22 % have a favorable opinion of him ( 26 % hold no opinion ) . A smaller share of the public has an opinion of Senate Majority Leader McConnell ; however , about as many rate him favorably as Boehner ( 23 % ) and fewer ( 38 % ) have an unfavorable opinion of him ( 39 % have no opinion ) .",same,What is the opinion of the public about John Boehner?,same,"About half of the public ( 51 % ) express unfavorable views of Speaker of the House John Boehner , while 22 % have a favorable opinion of him ( 26 % hold no opinion ) .","About half of the public ( 51 % ) express unfavorable views of Speaker of the House John Boehner , while 22 % have a favorable opinion of him ( 26 % hold no opinion ) .",.,,,Public Rates GOP Congressional Leaders More Negatively Than Positively,"About half of the public ( 51 % ) express unfavorable views of Speaker of the House John Boehner , while 22 % have a favorable opinion of him ( 26 % hold no opinion )"
