img_path,summary,question,answer
mturk_charts/no_data/two_col/11879.png,"The public clearly has doubts that President Maduro is the right man to get Venezuela back on course . A majority ( 57 % ) in the poll says the president has a bad influence on the country ’s direction , compared with 40 % who say he has a good influence . By a 55 % to 44 % margin , Venezuelans also say they are dissatisfied with the overall political system . Fortunately for Maduro , the political opposition seems ill - positioned to take advantage of the public ’s frustrations . Barely a year after opposition candidate Henrique Capriles fell short in his effort to win the presidency from Maduro by less than one percent , most Venezuelans ( 52 % ) say the opposition has a bad influence on the country ’s direction – nearly on par with Maduro ’s negative rating .",What is the opinion of Venezuelans towards President Maduro and opposition party ?,"A majority ( 57 % ) in the poll says the president has a bad influence on the country ’s direction , compared with 40 % who say he has a good influence Barely a year after opposition candidate Henrique Capriles fell short in his effort to win the presidency from Maduro by less than one percent , most Venezuelans ( 52 % ) say the opposition has a bad influence on the country ’s direction – nearly on par with Maduro ’s negative rating"
mturk_charts/no_data/two_col/11986.png,"While wary about U.S. global involvement , there has been a shift in Americans ’ views since Russia ’s challenge to the pro - Western government in Ukraine , and the rapid rise of ISIS in the conflict - ridden Middle East . Today , 39 % of Americans say the U.S. is doing too much to solve world problems , a drop from the 51 % who said the same last November . Those saying that the U.S. does too little to address global problems has nearly doubled , from 17 % to 31 % .",How Americans view the role of U.S. in solving global problems ?,"Today , 39 % of Americans say the U.S. is doing too much to solve world problems , a drop from the 51 % who said the same last November . Those saying that the U.S. does too little to address global problems has nearly doubled , from 17 % to 31 % ."
mturk_charts/no_data/two_col/11989.png,"The new national survey by the Pew Research Center , conducted August 20 - 24 among 1,501 adults finds that 33 % say there are plenty of jobs available where they live , while 58 % say that jobs are difficult to find . The share saying jobs are available has ticked up from 29 % in July and 27 % in April . Nearly two years ago , in December 2012 , just 22 % said there were plenty of jobs locally . Moreover , there is broad agreement among the public that the economic recovery remains weak . Two - thirds ( 67 % ) say “ the economy is recovering , but not so strongly . ” Just 8 % say the economy is recovering strongly , while three times as many ( 24 % ) say it is not recovering at all . These opinions are virtually unchanged from April .",Describe the proportion of adults that think it is difficult to find jobs in their region?,"33 % say there are plenty of jobs available where they live , while 58 % say that jobs are difficult to find . The share saying jobs are available has ticked up from 29 % in July and 27 % in April . Nearly two years ago , in December 2012 , just 22 % said there were plenty of jobs locally"
mturk_charts/no_data/two_col/12018.png,"As the public ’s views of global threats have changed , so too have opinions about America ’s role in solving world problems . On balance , more continue to think the United States does too much , rather than too little , to help solve world problems . But the share saying the U.S. does too little to address global problems has nearly doubled – from 17 % to 31 % – since last November , while the percentage saying it is doing too much has fallen from 51 % to 39 % .",What is the public's bias on the US role in solving world problems?,"On balance , more continue to think the United States does too much , rather than too little , to help solve world problems . But the share saying the U.S. does too little to address global problems has nearly doubled – from 17 % to 31 % – since last November , while the percentage saying it is doing too much has fallen from 51 % to 39 %"
mturk_charts/no_data/two_col/12036.png,"The public remains divided over whether or not a way can be found for Israel and an independent Palestinian state to coexist peacefully : 43 % say they think this can happen , while 48 % do not think so . In April , 46 % thought a two - state solution in the Middle East could work , while 44 % disagreed .",What is the public view on the idea of Israel and Palestine coexisting peacefully ?,"The public remains divided over whether or not a way can be found for Israel and an independent Palestinian state to coexist peacefully : 43 % say they think this can happen , while 48 % do not think so . In April , 46 % thought a two - state solution in the Middle East could work , while 44 % disagreed"
mturk_charts/no_data/two_col/12068.png,"As part of his economic agenda , Peña Nieto proposed allowing private international investment in the oil and gas industry for the first time in over 75 years , legislation that was recently finalized by the Mexican Congress . Under the new laws , private companies will be able to conduct oil exploration in Mexico , including through partnerships with Pemex , the state - owned petroleum company . The survey asked whether respondents support or oppose allowing companies from other countries to invest in Pemex . A majority of Mexicans ( 57 % ) oppose opening up Pemex to foreign businesses . Only about a third ( 34 % ) approve . Even PRI supporters are divided ( 44 % support vs. 46 % oppose ) .",What is the opinion of Mexicans on foreign investment in Pemex ?,The survey asked whether respondents support or oppose allowing companies from other countries to invest in Pemex . A majority of Mexicans ( 57 % ) oppose opening up Pemex to foreign businesses . Only about a third ( 34 % ) approve
mturk_charts/no_data/two_col/12070.png,"Still , the percentage of Mexicans who are inclined to move to the U.S. remains steady at roughly a third ( 34 % ) . People who want to migrate north are split between those who would move without authorization ( 17 % ) and those who would move only with legal authority ( 17 % ) . Nearly two - thirds of Mexicans ( 65 % ) say they would not go live in the U.S. , even if they had the means and ability to do so . Men ( 38 % would move ) and young people age 18 - 29 ( 51 % ) are particularly likely to say they would go to the U.S. if they could .",Describe the  proportion of Mexicans who want to move but do not want to move to U.S. ?,the percentage of Mexicans who are inclined to move to the U.S. remains steady at roughly a third ( 34 % ) People who want to migrate north are split between those who would move without authorization ( 17 % ) and those who would move only with legal authority ( 17 % ) Nearly two - thirds of Mexicans ( 65 % ) say they would not go live in the U.S.
mturk_charts/no_data/two_col/12073.png,"However , those who plan to vote Republican this fall have given more thought than Democratic voters to the midterm elections . Nearly six - in - ten ( 58 % ) Republican voters have given “ quite a lot ” of thought to the elections , compared with 44 % of Democratic voters .",What are the Republicans and Democrats thinking about coming election ?,"Nearly six - in - ten ( 58 % ) Republican voters have given “ quite a lot ” of thought to the elections , compared with 44 % of Democratic voters ."
mturk_charts/no_data/two_col/12119.png,"South Korea has no majority religious group . Its population includes a plurality of people with no religious affiliation ( 46 % ) and significant shares of Christians ( 29 % ) and Buddhists ( 23 % ) . South Korea ’s current president , Park Geun - hye , is an atheist with connections to Buddhism and Catholicism , according to the Council on Foreign Relations . In 1900 , only 1 % of the country ’s population was Christian , but largely through the efforts of missionaries and churches , Christianity has grown rapidly in South Korea over the past century . In 2010 , roughly three - in - ten South Koreans were Christian , including members of the world ’s largest Pentecostal church , Yoido Full Gospel Church , in Seoul .",Describe the share of religious affiliation of South Korean people ?,South Korea has no majority religious group . Its population includes a plurality of people with no religious affiliation ( 46 % ) and significant shares of Christians ( 29 % ) and Buddhists ( 23 % )
mturk_charts/no_data/two_col/12121.png,"The share of Christians in South Korea ( 29 % ) is much smaller than the share of Christians among Korean Americans living in the U.S. Nearly three - quarters of Korean Americans ( 71 % ) say they are Christian , including 61 % who are Protestant and 10 % who are Catholic .",Describe the share of religious affiliation among Korean Americans living in U.S. ?,"Nearly three - quarters of Korean Americans ( 71 % ) say they are Christian , including 61 % who are Protestant and 10 % who are Catholic ."
mturk_charts/no_data/two_col/12213.png,"Most of the world has greater confidence in Obama than in Putin to do the right thing in world affairs by better than two - to - one ( a median of 56 % to 23 % ) , according to a 44 nation poll by the Pew Research Center , conducted this year after the winter Olympics in Russia but before the recent conflict over responsibility for the downing of Malaysia Airlines Flight 17 , which the U.S. has blamed on pro - Russian separatists supplied with weapons by the Russian military . An earlier 21 country survey in 2012 found a similar two - to - one margin of favorability for the U.S. president . Putin has never been as well - known as Obama , nor generally as well liked . Majorities or pluralities in only six of the 44 countries surveyed say they have confidence in Putin to do the right thing in world affairs . Just 16 % of Americans say they have a great deal or some confidence in the Russian leader . And the median confidence level in seven European Union nations is 18 % . Only 20 % of Japanese see his conduct of foreign policy favorably .",Compare the leaders in whom the world has greater confidence ?,"Most of the world has greater confidence in Obama than in Putin to do the right thing in world affairs by better than two - to - one ( a median of 56 % to 23 % ) , according to a 44 nation poll by the Pew Research Center"
mturk_charts/no_data/two_col/12220.png,"In the vast majority of local TV newsrooms , budgets either grew or held steady in 2013 . About half of the news directors surveyed ( 52 % ) said they increased their news budgets last year , compared with 49 % the year before and 38 % in 2011 . But there were differences by market size . Indeed , 54 % of the mid - sized market stations ( 51 - 100 ) said they increased their budgets compared with 41 % whose budgets were cut or stayed the same . But in the biggest 25 TV markets , the percentage of stations increasing their budgets in 2013 ( 48 % ) was identical to the percentage that cut or did not increase their spending .",What is the trend in local TV newsroom budget ?,"In the vast majority of local TV newsrooms , budgets either grew or held steady in 2013 . About half of the news directors surveyed ( 52 % ) said they increased their news budgets last year ,"
mturk_charts/no_data/two_col/12227.png,"As violence and chaos spreads in Iraq , the public is wary of U.S. involvement in the country . A 55 % majority says the United States does not have a responsibility to do something about the violence in Iraq ; 39 % do see a responsibility to act .",What is the public's opinion on U.S. involvement in Iraq ?,"As violence and chaos spreads in Iraq , the public is wary of U.S. involvement in the country . A 55 % majority says the United States does not have a responsibility to do something about the violence in Iraq ; 39 % do see a responsibility to act ."
mturk_charts/no_data/two_col/12274.png,"China ’s economic rise , coupled with the challenges that have plagued the U.S. economy since the onset of the Great Recession , have led to shifting views about the economic balance of power in the world . Looking at 20 countries surveyed in spring 2008 – before the depths of the financial crisis – and again this year , the median percentage naming the U.S. as the world ’s leading economic power has dropped from 49 % six years ago to 40 % today . During the same period , the percentage naming China has risen from 19 % to 31 % . More broadly , many around the world believe that at some point China will surpass the U.S. as the world ’s leading superpower . In 2008 , global public opinion in these 20 nations was divided on this question , with 41 % saying China will eventually replace or has already replaced the U.S. as the dominant superpower , and 39 % saying China will never supplant the U.S. Today , 50 % say China has replaced or will replace the U.S. , while just 32 % believe this will never happen .",What is the expectation of global public about China gaining on U.S. ?,". In 2008 , global public opinion in these 20 nations was divided on this question , with 41 % saying China will eventually replace or has already replaced the U.S. as the dominant superpower , and 39 % saying China will never supplant the U.S. Today , 50 % say China has replaced or will replace the U.S. , while just 32 % believe this will never happen ."
mturk_charts/no_data/two_col/12296.png,"Almost all of the quiz - takers ( 94 % ) say they have a library card , compared with 61 % of the general population , and 87 % have visited a library in the past year . Even more notably , 88 % have used a public library website in the past year — almost three times the rate of the Americans population overall ( 30 % ) . This is probably due to a basic self - selection bias : In general , people who are highly engaged with libraries are more likely to take a “ library user type ” quiz in the first place .",What is the trend in library usage among Americans who take online Quizes ?,"Almost all of the quiz - takers ( 94 % ) say they have a library card , compared with 61 % of the general population , and 87 % have visited a library in the past year . Even more notably , 88 % have used a public library website in the past year — almost three times the rate of the Americans population overall ( 30 % )"
mturk_charts/no_data/two_col/12316.png,"An overwhelming majority in Nigeria have an unfavorable opinion of Boko Haram , the terrorist group that has been wreaking havoc in the northern regions of the country , including a high profile kidnapping of hundreds of female schoolchildren during the early stages of fieldwork for this survey . Overall , 82 % of Nigerians have an unfavorable view of Boko Haram ( which loosely translates as “ Western education is sin ” ) , including 79 % of whom have a very unfavorable view . Negative opinions are shared by Muslims ( 80 % ) and Christians ( 83 % ) alike . Only 10 % of Nigerians have a favorable view of the group . Support is little changed from 2013 .",Describe  the proportion of Nigerians supporting Boko Haram ?,"Overall , 82 % of Nigerians have an unfavorable view of Boko Haram ( which loosely translates as “ Western education is sin ” ) , including 79 % of whom have a very unfavorable view Negative opinions are shared by Muslims ( 80 % ) and Christians ( 83 % ) alike . Only 10 % of Nigerians have a favorable view of the group . Support is little changed from 2013"
mturk_charts/no_data/two_col/12317.png,"The Taliban , which has a base of operations on the border between Pakistan and Afghanistan , is seen unfavorably by 59 % of the population in Pakistan . Only 8 % have a favorable view of this extremist organization , with a third of Pakistanis not offering an opinion . Views of the Taliban have not changed substantially in recent years . Opinions toward specific branches of the Taliban , such as Tehrik - i - Taliban and the Afghan Taliban , are also negative . In a spring 2013 survey , both those groups received low ratings ( 56 % unfavorable and 47 % unfavorable , respectively ) .",What is the opinion of the Pakistani population about the Taliban?,"The Taliban , which has a base of operations on the border between Pakistan and Afghanistan , is seen unfavorably by 59 % of the population in Pakistan . Only 8 % have a favorable view of this extremist organization , with a third of Pakistanis not offering an opinion"
mturk_charts/no_data/two_col/12460.png,"Brazilians are also concerned about the impact that hosting the World Cup , which begins June 12 , will have on their country . About six - in - ten ( 61 % ) think hosting the event is a bad thing for Brazil because it takes money away from schools , health care and other public services — a common theme in the protests that have swept the country since June 2013 . Just 34 % think the World Cup , which Brazil will host for the first time since 1950 and which could attract more than 3.5 million people to the nation ’s twelve host cities , will create more jobs and help the economy .",What was the opinion of Brazilians about hosting the World Cup in 2014?,"About six - in - ten ( 61 % ) think hosting the event is a bad thing for Brazil because it takes money away from schools , health care and other public services — a common theme in the protests that have swept the country since June 2013 . Just 34 % think the World Cup , which Brazil will host for the first time since 1950 and which could attract more than 3.5 million people to the nation ’s twelve host cities , will create more jobs and help the economy ."
mturk_charts/no_data/two_col/12499.png,"It ’s been nearly a year since former Egyptian president and Muslim Brotherhood leader , Mohamed Morsi , was removed from power by the country ’s military , following huge demonstrations in Cairo and throughout the nation . On May 26 - 27 , presidential elections will be held in Egypt , whose fairness has already been questioned and which will almost certainly result in victory for Abdel Fattah El - Sisi , the former general who led the military takeover . As a new Pew Research Center survey highlights , most Egyptians still favor Morsi ’s ouster , but the public mood is grim , and Sisi ’s support is limited . A slim majority ( 54 % ) of Egyptians have a positive opinion of Sisi , and the same percentage say they favor last July ’s military takeover that dislodged President Mohamed Morsi and the Muslim Brotherhood from power . These slender majorities may be lower than some expected , given that media reports from Egypt over the last year have often emphasized Sisi ’s popularity and broad support for the takeover .",What is the opinion of most Egyptians about Abdel Fattah El-Sisi?,"On May 26 - 27 , presidential elections will be held in Egypt , whose fairness has already been questioned and which will almost certainly result in victory for Abdel Fattah El - Sisi , the former general who led the military takeover . As a new Pew Research Center survey highlights , most Egyptians still favor Morsi ’s ouster , but the public mood is grim , and Sisi ’s support is limited . A slim majority ( 54 % ) of Egyptians have a positive opinion of Sisi , and the same percentage say they favor last July ’s military takeover that dislodged President Mohamed Morsi and the Muslim Brotherhood from power . These slender majorities may be lower than some expected , given that media reports from Egypt over the last year have often emphasized Sisi ’s popularity and broad support for the takeover"
mturk_charts/no_data/two_col/12502.png,"Last July ’s military takeover wins support from a slender majority : 54 % favor it ; 43 % oppose . And while the next president is almost certain to be Abdel Fattah El - Sisi , the former general who has been the most powerful figure in the country since last year ’s overthrow of the government , the new poll finds that his popularity is limited . Sisi receives a favorable rating from 54 % of Egyptians , while 45 % view him unfavorably , a more mixed review than many media reports from Egypt over the last year might suggest .",Describe the proportion of Egyptians that see Abdel Fattah El-Sisi negatively?,"Sisi receives a favorable rating from 54 % of Egyptians , while 45 % view him unfavorably , a more mixed review than many media reports from Egypt over the last year might suggest ."
mturk_charts/no_data/two_col/12507.png,"This Sunday ’s presidential election in Ukraine may do little to unite a nation riven by ongoing separatist movements in the country ’s east , and haunted by the March secession of Crimea . Our April survey found that businessman Petro Poroshenko , the leading candidate – according to a local poll conducted earlier this month – is much more popular in the country ’s west than in the east , where doubts are widespread not only about the candidates but the fairness of the election itself . Our poll , conducted before the list of presidential candidates had been finalized , found that Poroshenko was the most liked among four contenders tested . Overall , a modest majority of Ukrainians ( 54 % ) gave Poroshenko a favorable rating . By comparison , only three - in - ten offered a positive view of the country ’s first female prime minister , Yulia Tymoshenko ( 30 % ) , and nationalist politician Oleg Tyagnibok ( 30 % ) . Even fewer ( 15 % ) were favorable toward Mykhaylo Dobkin , former governor of Ukraine ’s eastern Kharkiv region .",Describe the proportion of Ukrainians that make a favorable assessment of Petro Poroshenko?,"Overall , a modest majority of Ukrainians ( 54 % ) gave Poroshenko a favorable rating . By comparison , only three - in - ten offered a positive view of the country ’s first female prime minister , Yulia Tymoshenko ( 30 % ) , and nationalist politician Oleg Tyagnibok ( 30 % ) . Even fewer ( 15 % ) were favorable toward Mykhaylo Dobkin , former governor of Ukraine ’s eastern Kharkiv region ."
mturk_charts/no_data/two_col/12526.png,"In the Pew Research survey , both private and public college graduates were likely to say that their education was worth what they and their family paid for it . Roughly equal shares of 83 % among private school graduates and 86 % among public school graduates said they had already seen a payoff . Small shares of each ( 5 % of private graduates and 7 % of public graduates ) said they expect to see their educations pay off in the future . The remainder said it will not pay off , or they are not sure .",What is the expectation of the public and private school graders about their family paying for their undergraduate education ?,"Roughly equal shares of 83 % among private school graduates and 86 % among public school graduates said they had already seen a payoff . Small shares of each ( 5 % of private graduates and 7 % of public graduates ) said they expect to see their educations pay off in the future . The remainder said it will not pay off , or they are not sure ."
mturk_charts/no_data/two_col/12582.png,"And with this turnaround , British support for remaining in the European Union has picked up . By 50 % to 41 % , the British now want to remain in the EU . In 2013 the public was divided , with 46 % wanting to stay and an equal share wanting to leave .",What is the trend in British people who want to remain in EU ?,"By 50 % to 41 % , the British now want to remain in the EU ."
mturk_charts/no_data/two_col/12601.png,"Lack of confidence in the central government is pronounced . Not including Crimea , fewer than half of Ukrainians ( 41 % ) say the current government in Kyiv is having a good influence on the way things are going in the country . Similar to views on official state languages , sharp regional divides are evident : six - in - ten in the country ’s west rate Kyiv ’s influence favorably , compared with only about a quarter in eastern Ukraine ( 24 % ) who share this assessment .",Describe the proportion of support that Ukrainians gives to Kyiv ?,"fewer than half of Ukrainians ( 41 % ) say the current government in Kyiv is having a good influence on the way things are going in the country . : six - in - ten in the country ’s west rate Kyiv ’s influence favorably , compared with only about a quarter in eastern Ukraine ( 24 % ) who share this assessment ."
mturk_charts/no_data/two_col/12604.png,"In Russia proper , the public also sees the matter as closed . More than eight - in - ten Russians ( 84 % ) think the March 16th referendum was fair and even more ( 89 % ) say Kyiv ought to validate the results , according to a new Pew Research survey in Russia , conducted among 1,000 randomly selected adults between April 4 - 20 . The same survey finds that majorities of Russians ( 61 % ) agree that there are parts of neighboring countries that belong to Russia , and that the collapse of the Soviet Union was a great tragedy ( 55 % ) . While the poll did not explicitly ask Russians whether they supported the Kremlin taking military action to protect ethnic Russians in Ukraine , nearly two - thirds ( 65 % ) agree that military action is sometimes necessary to maintain order in the world .",What is the opinion of Russians about neighbouring countries ?,The same survey finds that majorities of Russians ( 61 % ) agree that there are parts of neighboring countries that belong to Russia
mturk_charts/no_data/two_col/12626.png,"When asked about the health care law ’s future , 49 % of Americans say they think the law ’s major provisions are probably “ here to stay ” while 43 % say they probably will be eliminated . As expected , opinions about the law ’s fate are linked to underlying views of the ACA . Still , about a quarter of the law ’s supporters ( 27 % ) say its major provisions may be eliminated , while 67 % say they are probably “ here to stay . ” Conversely , a third of ACA opponents ( 36 % ) say key aspects of the law will likely remain in place ; 55 % expect them to be eliminated .",What is the expectation of Americans about major provisions in ACA ?,". Still , about a quarter of the law ’s supporters ( 27 % ) say its major provisions may be eliminated , while 67 % say they are probably “ here to stay . ” Conversely , a third of ACA opponents ( 36 % ) say key aspects of the law will likely remain in place ; 55 % expect them to be eliminated ."
mturk_charts/no_data/two_col/12640.png,"Amid the breakdown of peace talks between Israeli and Palestinian negotiators , the public is divided over whether a way can be found for a peaceful two - state solution in the Middle East . Overall , 46 % say an independent Palestinian state can coexist peacefully with Israel , 44 % do not think this can happen . A year ago , 50 % thought it was possible for an independent Palestinian state to exist peacefully alongside Israel , 41 % did not .",Describe the proportion of the public that say that an independent Palestinian state can peacefully coexist with Israel?,"Overall , 46 % say an independent Palestinian state can coexist peacefully with Israel , 44 % do not think this can happen . A year ago , 50 % thought it was possible for an independent Palestinian state to exist peacefully alongside Israel , 41 % did not ."
mturk_charts/no_data/two_col/12684.png,"Overall , men have a more positive outlook than women have when it comes to the impact of future technological and scientific developments . Fully 67 % of men ( compared with 51 % of women ) said that technological changes will lead to a future where people ’s lives are mostly better . Meanwhile , 36 % of women ( compared with 25 % of men ) expect those changes to make society worse . These gender differences are especially pronounced among Americans with high levels of income and education . For example , men with an annual household income of $ 75,000 or more are overwhelmingly positive—80 % expect changes in technology to make life better , while just 9 % expect them to make life worse . Conversely , women in this same income group are much more divided on this question — just over half ( 55 % ) expect a better future thanks to technology , but a third ( 32 % ) envision a negative impact .","Among men and women, how positive are their views of the impact of future technological and scientific developments?","Fully 67 % of men ( compared with 51 % of women ) said that technological changes will lead to a future where people ’s lives are mostly better . Meanwhile , 36 % of women ( compared with 25 % of men ) expect those changes to make society worse These gender differences are especially pronounced among Americans with high levels of income and education . For example , men with an annual household income of $ 75,000 or more are overwhelmingly positive—80 % expect changes in technology to make life better , while just 9 % expect them to make life worse . Conversely , women in this same income group are much more divided on this question — just over half ( 55 % ) expect a better future thanks to technology , but a third ( 32 % ) envision a negative impact"
mturk_charts/no_data/two_col/12687.png,"A recent survey from the Pew Research Center found that a majority of Americans ( 55 % ) believe the Trans - Pacific Partnership is a good thing , while just 25 % think the agreement will be bad for the country and 19 % do n’t have an opinion . While more Democrats ( 59 % ) and independents ( 56 % ) support the trade pact , roughly half of Republicans ( 49 % ) also see U.S. membership in the TPP as positive . Americans ages 18 - 29 are also more likely than their older counterparts to view the agreement favorably . Americans embrace the idea of expanding trade relations specifically with Japan . Fully 74 % in the U.S. say increased trade with Japan would be a good thing , and 29 % think it would be very good for the U.S. The belief that increased trade with Japan is a very good thing is shared across the political spectrum and has strong backing among the college - educated , 42 % of whom hold that view .",Describe the Americans' trend towards Trans-Pacific Partnership?,"A recent survey from the Pew Research Center found that a majority of Americans ( 55 % ) believe the Trans - Pacific Partnership is a good thing , while just 25 % think the agreement will be bad for the country and 19 % do n’t have an opinion While more Democrats ( 59 % ) and independents ( 56 % ) support the trade pact , roughly half of Republicans ( 49 % ) also see U.S. membership in the TPP as positive"
mturk_charts/no_data/two_col/12722.png,"1   A third ( 34 % ) of Americans liked or loved doing their taxes , according to the survey we conducted at this time last year . Of course , that left 56 % who did n’t like the annual exercise including 26 % who hated doing their taxes . Among those who liked doing taxes , the largest share said it was to get a refund followed by those who said they did n’t mind or prided themselves for being good at . The IRS says the average refund so far this year is $ 2,792 .",What is the opinion of americans in doing their taxes ?,"1 A third ( 34 % ) of Americans liked or loved doing their taxes , according to the survey we conducted at this time last year . Of course , that left 56 % who did n’t like the annual exercise including 26 % who hated doing their taxes"
mturk_charts/no_data/two_col/12739.png,"In looking ahead to this fall ’s elections , Republicans are more likely than Democrats to view a candidate ’s position on the Affordable Care Act as very important to their vote . A new national survey finds that 64 % of Republican registered voters say a candidate ’s stance on the health care law will be very important in their voting decision , compared with 52 % of Democrats and 45 % of independents .",How Democrats and Republicans think about the health care law as a main factor in their voting decision making ?,"A new national survey finds that 64 % of Republican registered voters say a candidate ’s stance on the health care law will be very important in their voting decision , compared with 52 % of Democrats and 45 % of independents ."
mturk_charts/no_data/two_col/12752.png,"Two - thirds ( 66 % ) of Americans say that European companies building factories in the United States will mostly help the U.S. economy . Men ( 71 % ) more than women ( 62 % ) support such greenfield investment . And , there is strong support for it among Americans with at least a college degree ( 84 % ) . A smaller proportion of Germans , roughly half ( 49 % ) , express the view that American firms building plants in Germany will benefit the local economy . Men ( 55 % ) are more supportive than women ( 43 % ) , as are Germans age 18 to 29 ( 55 % ) compared with people 50 years of age and older ( 44 % ) . German ambivalence about such new U.S. investment may stem from a distrust of American business practices . A 2012 Pew Research Center survey found that nearly two - thirds of Germans ( 65 % ) disliked American ways of doing business .",How Americans and Germans views the fact that foreigners are building factories in their respective countries ?,"Two - thirds ( 66 % ) of Americans say that European companies building factories in the United States will mostly help the U.S. economy A smaller proportion of Germans , roughly half ( 49 % ) , express the view that American firms building plants in Germany will benefit the local economy ."
mturk_charts/no_data/two_col/12756.png,"Finally , TTIP is being negotiated at a time of rising anti - EU sentiment across Europe , including in Germany . A growing number of people are questioning some of the founding principles of the European Union ( see the 2013 Pew Research Center report on the topic ) , including the right of the European Commission to negotiate all trade agreements for EU member states . Asked whether the European Union should negotiate international trade agreements on behalf of Germany or should the German government negotiate trade accords for Germany , by more than two - to - one ( 65 % to 28 % ) Germans say Berlin not Brussels should be the negotiator . Support for this reassertion of the nation state ’s role in international commercial agreements is particularly strong ( 73 % ) among members of the Christian Democratic Union , Christian Social Union and the Free Democratic Parties . Backing for returning this authority to Berlin is strong , but somewhat less so ( 60 % ) , among members of the Social Democratic Party .",What is the opinion of the majority of Germans on trade agreements involving Germany and the EU?,"Asked whether the European Union should negotiate international trade agreements on behalf of Germany or should the German government negotiate trade accords for Germany , by more than two - to - one ( 65 % to 28 % ) Germans say Berlin not Brussels should be the negotiator"
mturk_charts/no_data/two_col/12776.png,"How stay - at - home and working moms spend their time : Mothers who are not working for pay spend more time , on average , on child care and housework than do working mothers , but they also have more time for leisure and sleep .",What is the trend between working and non-working mothers regarding childcare and home care?,"Mothers who are not working for pay spend more time , on average , on child care and housework than do working mothers"
mturk_charts/no_data/two_col/12791.png,"Despite some of these unique challenges facing the older adult population when it comes to technology , most seniors who become internet users make visiting the digital world a regular occurrence . Among older adults who use the internet , 71 % go online every day or almost every day , and an additional 11 % go online three to five times per week .",Describe how often do most older adults use the Internet?,". Among older adults who use the internet , 71 % go online every day or almost every day , and an additional 11 % go online three to five times per week"
mturk_charts/no_data/two_col/12792.png,"Few older adults are smartphone owners : More than half of all Americans now have a smartphone , but among older adults , adoption levels sit at just 18 % . Additionally , smartphone ownership among older adults has risen only modestly in recent years , from 11 % in April 2011 . A significant majority of older adults ( 77 % ) do have a cell phone of some kind , but by and large these tend to be more basic devices . Among older adults , tablets and e - book readers are as popular as smartphones : Among the general public , smartphones are much more common than either tablet computers or e - book readers , such as Kindles or Nooks . But tablets , e - book readers , and smartphones are each owned by an identical 18 % of older adults . In fact , the proportion of older adults who own either a tablet or an e - book reader is actually larger than the proportion owning a smartphone . Some 27 % of seniors own a tablet , an e - book reader , or both , while 18 % own a smartphone .",What is the trend in seniors in owning tablet or e-book reader and smartphone ?,"But tablets , e - book readers , and smartphones are each owned by an identical 18 % of older adults In fact , the proportion of older adults who own either a tablet or an e - book reader is actually larger than the proportion owning a smartphone Some 27 % of seniors own a tablet , an e - book reader , or both , while 18 % own a smartphone ."
mturk_charts/no_data/two_col/12797.png,The public appears ready for a truce in the long - running war on drugs . A national survey by the Pew Research Center finds that 67 % of Americans say that the government should focus more on providing treatment for those who use illegal drugs such as heroin and cocaine . Just 26 % think the government ’s focus should be on prosecuting users of such hard drugs .,What is the public's opinion on Drug Policy ?,A national survey by the Pew Research Center finds that 67 % of Americans say that the government should focus more on providing treatment for those who use illegal drugs such as heroin and cocaine . Just 26 % think the government ’s focus should be on prosecuting users of such hard drugs
mturk_charts/no_data/two_col/12812.png,"More than twice as many Indians are dissatisfied as satisfied with the way things are going in the country ( 70 % vs. 29 % ) . And this discontent is shared by those who would like to see the Hindu - nationalist opposition Bharatiya Janata Party ( BJP ) lead the next Indian government , those who prefer the current governing coalition led by the left - of - center Indian National Congress ( Congress ) party and those who favor some other party to lead .",What is the satisfaction level Indians have in the Country’s Direction ?,More than twice as many Indians are dissatisfied as satisfied with the way things are going in the country ( 70 % vs. 29 % )
mturk_charts/no_data/two_col/12814.png,"Overall , just 19 % of Indians express a positive view of Pakistan . And when asked which poses the greatest threat to India – Pakistan , China , the Lashkar - e - Taiba extremist group or Naxalite insurgents – a 47%-plurality chooses Pakistan .",Describe the proportion of Indians who have a positive opinion of Pakistan?,"Overall , just 19 % of Indians express a positive view of Pakistan"
mturk_charts/no_data/two_col/12881.png,"Roughly three - quarters of U.S. Catholics ( 77 % ) say the church should allow birth control , while solid majorities also say the Vatican should permit priests to get married ( 72 % ) and female priests ( 68 % ) . Half ( 50 % ) say the church should recognize same - sex marriages .",Describe the trend among American Catholics on birth control?,Roughly three - quarters of U.S. Catholics ( 77 % ) say the church should allow birth control
mturk_charts/no_data/two_col/12937.png,"Overall , 67 % approve of Hillary Clinton ’s job performance as secretary of state , while just 25 % disapprove . Fully 91 % of Democrats approve of the way she handled her job as secretary , as do a majority ( 64 % ) of independents . About half of Republicans ( 53 % ) disapprove of her job performance as secretary of state while 39 % approve .",What is the general public's opinion of Hillary Clinton's performance as secretary of state?,"Overall , 67 % approve of Hillary Clinton ’s job performance as secretary of state , while just 25 % disapprove"
mturk_charts/no_data/two_col/12953.png,"Immigration legislation is stalled in the House , but the public continues to broadly support a path to legalization for undocumented immigrants . At the same time , however , Americans are evenly divided over the growing number of undocumented immigrants who have been deported from the U.S. in recent years , with as many viewing this as a good thing as a bad thing ( 45 % each ) .",How Americans view deportation of undocumented immigrants ?,"Americans are evenly divided over the growing number of undocumented immigrants who have been deported from the U.S. in recent years , with as many viewing this as a good thing as a bad thing ( 45 % each ) ."
