img_path,summary,question,answer
mturk_charts/no_data/multi_col/881.png,"Two - thirds of Republican attenders say their house of worship is open to the public with changes as a result of the coronavirus outbreak , while 43 % of Democrats say this . Democratic congregants are more likely than Republicans to say that their houses of worship are closed altogether ( 42 % vs. 23 % ) . And small shares in both parties say that their houses of worship are currently open to the public and operating in the same way that they did before the outbreak ( 7 % of Republicans say this , as do 5 % of Democrats ) .",What is the opinion of Democrats and Republicans about house of worship opening ?,"Two - thirds of Republican attenders say their house of worship is open to the public with changes as a result of the coronavirus outbreak , while 43 % of Democrats say this . Democratic congregants are more likely than Republicans to say that their houses of worship are closed altogether ( 42 % vs. 23 % ) . And small shares in both parties say that their houses of worship are currently open to the public and operating in the same way that they did before the outbreak ( 7 % of Republicans say this , as do 5 % of Democrats ) ."
mturk_charts/no_data/multi_col/882.png,"Democrats and Republicans also differ in their feelings about their own personal safety and in their recent religious attendance habits . For instance , Democrats are far less confident than Republicans in their ability to safely attend services in person : Eight - in - ten Republican congregants ( 79 % ) say that they are “ very ” or “ somewhat ” confident that they could safely attend religious services without catching or spreading the coronavirus , while 44 % of Democratic attenders agree . And among partisans who attend services regularly ( according to a 2019 survey ) , far fewer in each group say they have actually attended in - person religious services in the past month , but , again , Republicans ( 42 % ) are twice as likely as Democrats ( 19 % ) to report doing so .",What is the opinion of the Democrats and Republicans about attending religious activities without catching coronavirus ?,"Eight - in - ten Republican congregants ( 79 % ) say that they are “ very ” or “ somewhat ” confident that they could safely attend religious services without catching or spreading the coronavirus , while 44 % of Democratic attenders agree And among partisans who attend services regularly ( according to a 2019 survey ) , far fewer in each group say they have actually attended in - person religious services in the past month , but , again , Republicans ( 42 % ) are twice as likely as Democrats ( 19 % ) to report doing so ."
mturk_charts/no_data/multi_col/889.png,"Nearly three - quarters of white adults who report that they regularly attend religious services ( 72 % ) say they are “ very ” or “ somewhat ” confident they could safely attend in - person services right now at their regular house of worship without spreading or catching the coronavirus . By contrast , around half of Black ( 49 % ) and Hispanic ( 51 % ) Americans who are similarly observant express such confidence . The other half of Black and Hispanic attenders say they are “ not too ” or “ not at all ” confident they could safely go to in - person religious services right now without spreading or catching the virus , according to the survey , which was conducted July 13 to 19 .",What is the opinion of different ethnic groups in America about attending religious activities without spreading or catching coronavirus ?,"Nearly three - quarters of white adults who report that they regularly attend religious services ( 72 % ) say they are “ very ” or “ somewhat ” confident they could safely attend in - person services right now at their regular house of worship without spreading or catching the coronavirus . By contrast , around half of Black ( 49 % ) and Hispanic ( 51 % ) Americans who are similarly observant express such confidence"
mturk_charts/no_data/multi_col/894.png,"Trump ’s positive ratings for dealing with the coronavirus have fallen since the early weeks of the outbreak in March . Currently , 37 % say he is doing an excellent or good job in responding to the coronavirus outbreak , while 63 % say he is doing only a fair or poor job .",What is the opinion of Americans about Donald Trump doing his job in responding to coronavirus ?,"Trump ’s positive ratings for dealing with the coronavirus have fallen since the early weeks of the outbreak in March . Currently , 37 % say he is doing an excellent or good job in responding to the coronavirus outbreak , while 63 % say he is doing only a fair or poor job ."
mturk_charts/no_data/multi_col/895.png,"The survey finds that a majority of Americans ( 60 % ) say the primary reason that the number of confirmed coronavirus cases is increasing is because there are more new infections , not just more testing for the disease . About four - in - ten ( 39 % ) say cases are rising primarily because more people are being tested than in previous months .",How do Americans' see the coronavirus statistics?,"The survey finds that a majority of Americans ( 60 % ) say the primary reason that the number of confirmed coronavirus cases is increasing is because there are more new infections , not just more testing for the disease . About four - in - ten ( 39 % ) say cases are rising primarily because more people are being tested than in previous months"
mturk_charts/no_data/multi_col/896.png,"The public overall is almost evenly divided : 51 % say this responsibility rests mostly with states , while 48 % say the federal government should be primarily responsible . Partisans express contrasting views : While 68 % of Republicans say state and local governments should be primarily responsible for developing and implementing policies to limit the spread of the coronavirus , 64 % of Democrats say the federal government bears most of the responsibility .",How do Americans see government responsibility towards the pandemic?,"The public overall is almost evenly divided : 51 % say this responsibility rests mostly with states , while 48 % say the federal government should be primarily responsible . Partisans express contrasting views : While 68 % of Republicans say state and local governments should be primarily responsible for developing and implementing policies to limit the spread of the coronavirus , 64 % of Democrats say the federal government bears most of the responsibility"
mturk_charts/no_data/multi_col/898.png,"Across 34 countries surveyed , a median of 65 % of adults said they felt generally pessimistic about reducing the gap between the rich and the poor in their country . Many also held doubts about the way their political system works ( median of 54 % ) and the availability of well - paying jobs in their country ( 53 % ) . When it comes to their country ’s education system , however , more people expressed optimism than pessimism ( 53 % vs. 41 % ) .",How do worldwide people see social inequality?,"Across 34 countries surveyed , a median of 65 % of adults said they felt generally pessimistic about reducing the gap between the rich and the poor in their country . Many also held doubts about the way their political system works ( median of 54 % ) and the availability of well - paying jobs in their country ( 53 % ) . When it comes to their country ’s education system , however , more people expressed optimism than pessimism ( 53 % vs. 41 % )"
mturk_charts/no_data/multi_col/916.png,About three - quarters of Latinos ( 78 % ) say it will be necessary for Congress to pass another economic relief bill in addition to the $ 2 trillion economic assistance package passed by Congress in March and signed by President Donald Trump .,Describe a proportion of Latinos who say more COVID-19 economic aid will be needed,About three - quarters of Latinos ( 78 % ) say it will be necessary for Congress to pass another economic relief bill in addition to the $ 2 trillion economic assistance package passed by Congress in March and signed by President Donald Trump
mturk_charts/no_data/multi_col/918.png,"When asked about the most important problem facing the U.S. , Hispanics most often cited issues related to immigration ( 18 % ) and the economy ( 17 % ) , according to a December survey of Latino adults . Smaller shares said race relations or racism ( 10 % ) , health care ( 7 % ) , dissatisfaction with government or politics ( 6 % ) , crime ( 6 % ) , political polarization or national divisions ( 5 % ) , gun control ( 5 % ) and President Donald Trump ( 5 % ) . While Hispanic Democrats and Hispanic Republicans both cited immigration and the economy among the most important problems facing the nation , their views differed on Trump . For Hispanic Democrats , Trump ( 8 % ) is cited about as often as race relations and racism ( 11 % ) as the most important problem facing the country . By contrast , far lower shares of Hispanic Republicans cited Trump ( 2 % ) as the nation ’s top problem .",What is the opinion of the Hispanics on what are the most important problems facing the US?,"When asked about the most important problem facing the U.S. , Hispanics most often cited issues related to immigration ( 18 % ) and the economy ( 17 % ) , according to a December survey of Latino adults While Hispanic Democrats and Hispanic Republicans both cited immigration and the economy among the most important problems facing the nation , their views differed on Trump . For Hispanic Democrats , Trump ( 8 % ) is cited about as often as race relations and racism ( 11 % ) as the most important problem facing the country . By contrast , far lower shares of Hispanic Republicans cited Trump ( 2 % ) as the nation ’s top problem ."
mturk_charts/no_data/multi_col/921.png,"In the June 4 - 10 survey , a majority of voters said it is very ( 28 % ) or somewhat important ( 30 % ) to them personally to get messages from the presidential campaigns about important issues . About four - in - ten said it is not too important ( 25 % ) or not at all important ( 17 % ) .",What is the majority opinion about receiving messages from presidential campaigns on important issues?,"In the June 4 - 10 survey , a majority of voters said it is very ( 28 % ) or somewhat important ( 30 % ) to them personally to get messages from the presidential campaigns about important issues"
mturk_charts/no_data/multi_col/922.png,"About two - thirds of Black ( 65 % ) and Hispanic voters ( 65 % ) said it is at least somewhat important to them to hear from the Trump and Biden campaigns . Among white voters , 55 % said this . Differences also emerge by age . About four - in - ten voters ages 65 and older ( 39 % ) said it is very important to them to hear from the presidential campaigns , compared with 30 % of those 50 to 64 , 20 % of those 30 to 49 and just 15 % of those ages 18 to 29 . Slightly more 18- to 29 - year - old voters ( 37 % ) said it is somewhat important to them , compared with roughly three - in - ten saying the same in the other age groups .",What is the trend among black and Hispanic voters about listening to the Trump and Biden campaigns?,About two - thirds of Black ( 65 % ) and Hispanic voters ( 65 % ) said it is at least somewhat important to them to hear from the Trump and Biden campaigns
mturk_charts/no_data/multi_col/924.png,"White voters were more likely than Black or Hispanic voters to say they had gotten political news from Trump and his campaign in the past week . Three - in - ten white voters said this , compared with 23 % of Hispanic and 18 % of Black voters . On the other hand , Black voters ( 32 % ) were more likely than white or Hispanic voters ( 23 % each ) to say they ’d gotten news from Biden or his campaign in the past week .",Which ethnic group was most likely to receive political news from Trump?,White voters were more likely than Black or Hispanic voters to say they had gotten political news from Trump and his campaign in the past week
mturk_charts/no_data/multi_col/927.png,"Republicans are twice as likely as Democrats to describe China as an enemy , though this is a minority position in both parties . Around four - in - ten Republicans describe China as an enemy ( 38 % ) rather than as a competitor ( 53 % ) or partner ( 8 % ) . Among Democrats , 19 % describe China as an enemy , while 61 % call it a competitor and 19 % say they consider the country a partner .",What are the American's thoughts on China?,"Republicans are twice as likely as Democrats to describe China as an enemy , though this is a minority position in both parties . Around four - in - ten Republicans describe China as an enemy ( 38 % ) rather than as a competitor ( 53 % ) or partner ( 8 % ) . Among Democrats , 19 % describe China as an enemy , while 61 % call it a competitor and 19 % say they consider the country a partner ."
mturk_charts/no_data/multi_col/931.png,Around two - thirds of Americans ( 64 % ) say China has done a bad job dealing with the coronavirus outbreak . Around three - quarters ( 78 % ) place a great deal or fair amount of the blame for the global spread of the coronavirus on the Chinese government ’s initial handling of the COVID-19 outbreak in Wuhan .,How does Americans see China's job on the pandemic?,Around two - thirds of Americans ( 64 % ) say China has done a bad job dealing with the coronavirus outbreak . Around three - quarters ( 78 % ) place a great deal or fair amount of the blame for the global spread of the coronavirus on the Chinese government ’s initial handling of the COVID-19 outbreak in Wuhan .
mturk_charts/no_data/multi_col/937.png,"Around three - quarters of Americans say the Chinese government ’s initial handling of the coronavirus outbreak in Wuhan contributed either a great deal ( 51 % ) or a fair amount ( 27 % ) to the global spread of the virus . Republicans are particularly critical : 73 % believe China ’s early handling of the pandemic contributed a great deal to its spread , compared with 38 % of Democrats who say the same . Older people , too , are especially likely to lay the blame on China .",What are the Americans' thoughts on the first coronavirus spread?,"Around three - quarters of Americans say the Chinese government ’s initial handling of the coronavirus outbreak in Wuhan contributed either a great deal ( 51 % ) or a fair amount ( 27 % ) to the global spread of the virus . Republicans are particularly critical : 73 % believe China ’s early handling of the pandemic contributed a great deal to its spread , compared with 38 % of Democrats who say the same . Older people , too , are especially likely to lay the blame on China ."
mturk_charts/no_data/multi_col/950.png,"White adults ( 79 % ) are more likely to say they have responded to the 2020 census than adults who are Hispanic ( 74 % ) or Black ( 66 % ) . In part , this reflects current response patterns : Based on local - level response rates published by the Census Bureau , heavily Black or Hispanic neighborhoods have lower participation rates so far than heavily white neighborhoods , according to the Center for Urban Research at the City University of New York . U.S. Black and Hispanic populations have been undercounted in past censuses , according to the Census Bureau ’s own research , while the white population has been overcounted . Adults ages 18 to 29 also are less likely to say they have participated than adults in each older age group . A little over half of young adults ( 56 % ) say they or someone else in their household returned the census form , compared with 76 % of adults ages 30 to 49 and even higher shares in age groups older than that .",What is the trend between white adults and Hispanic adults responding to the 2020 census?,White adults ( 79 % ) are more likely to say they have responded to the 2020 census than adults who are Hispanic ( 74 % ) or Black ( 66 % )
mturk_charts/no_data/multi_col/956.png,"The ages of 12 to 14 seem to be a major milestone in parents ’ eyes for smartphones . This survey finds that a majority of parents ( 73 % ) believe it is acceptable for children to have their own phone only after they have reached at least the age of 12 . Some 45 % say smartphone ownership is acceptable between the ages of 12 and 14 , and 28 % say it is acceptable between the ages of 15 and 17 . Just 22 % think it is OK for a child under the age of 12 to have one . When asked about the appropriate age for a child to have their own tablet , parents are more accepting of children having one at a younger age . Fully 65 % of parents say it is acceptable for child to have their own tablet computer before the age of 12 .",What proportion of parents believe it is acceptable for children to have their own phone only after they are at least 12 years old?,. This survey finds that a majority of parents ( 73 % ) believe it is acceptable for children to have their own phone only after they have reached at least the age of 12
mturk_charts/no_data/multi_col/958.png,"Fully 86 % of parents of a child age 5 to 11 say they limit the time of day or length of time their child can use screens , while eight - in - ten say they take away their child ’s smartphone or internet privileges as punishment . About three - quarters of parents of a child age 5 to 11 say they check the websites this child visits or the mobile apps they use ( 75 % ) and use parental controls to restrict how much this child uses screens ( 72 % ) .",What is the trend in controlling child use of screens among parents ?,"Fully 86 % of parents of a child age 5 to 11 say they limit the time of day or length of time their child can use screens , while eight - in - ten say they take away their child ’s smartphone or internet privileges as punishment . About three - quarters of parents of a child age 5 to 11 say they check the websites this child visits or the mobile apps they use ( 75 % ) and use parental controls to restrict how much this child uses screens ( 72 % ) ."
mturk_charts/no_data/multi_col/959.png,"A majority of parents also report that their phone can get in the way of spending quality time with their children . Roughly seven - in - ten parents ( 68 % ) say they are at least sometimes distracted by their smartphone , with 17 % saying this happens often .",What is the range of parents distracted by phones while spending time with their kids ?,"Roughly seven - in - ten parents ( 68 % ) say they are at least sometimes distracted by their smartphone , with 17 % saying this happens often ."
mturk_charts/no_data/multi_col/968.png,"Overall , 72 % of U.S. adults say social media companies have too much power and influence in politics today , according to the June 16 - 22 survey . Far fewer Americans believe the amount of political power these companies hold is about the right amount ( 21 % ) or not enough ( 6 % ) . Majorities of both Republicans and Democrats believe social media companies wield too much power , but Republicans are particularly likely to express this view . Roughly eight - in - ten Republicans and Republican - leaning independents ( 82 % ) think these companies have too much power and influence in politics , compared with 63 % of Democrats and Democratic leaners . Democrats , on the other hand , are more likely than Republicans to say these companies have about the right amount of power and influence in politics ( 28 % vs. 13 % ) . Small shares in both parties believe these companies do not have enough power .",What is U.S. adults think about social media companies influence in politics ?,"Overall , 72 % of U.S. adults say social media companies have too much power and influence in politics today , according to the June 16 - 22 survey . Far fewer Americans believe the amount of political power these companies hold is about the right amount ( 21 % ) or not enough ( 6 % ) . Majorities of both Republicans and Democrats believe social media companies wield too much power , but Republicans are particularly likely to express this view . Roughly eight - in - ten Republicans and Republican - leaning independents ( 82 % ) think these companies have too much power and influence in politics , compared with 63 % of Democrats and Democratic leaners . Democrats , on the other hand , are more likely than Republicans to say these companies have about the right amount of power and influence in politics ( 28 % vs. 13 %"
mturk_charts/no_data/multi_col/970.png,"About half ( 48 % ) of Hispanics overall said they had serious concerns about their place in the country , according to a Pew Research Center survey of Latino adults fielded in December 2019 . This was particularly true of Hispanic U.S. adults who identify with or lean toward the Democratic Party , 60 % of whom held this view compared with 26 % of Hispanics who identify as or lean Republican . Conversely , 72 % of Republican Hispanics said they were confident about their place in America , compared with 36 % of Democratic Hispanics .",What is the share of Hispanics in Democratic and Republican party in U.S. were confident about their place in America ?,"About half ( 48 % ) of Hispanics This was particularly true of Hispanic U.S. adults who identify with or lean toward the Democratic Party , 60 % of whom held this view compared with 26 % of Hispanics who identify as or lean Republican . Conversely , 72 % of Republican Hispanics said they were confident about their place in America , compared with 36 % of Democratic Hispanics ."
mturk_charts/no_data/multi_col/971.png,"Shortly before the outbreak , about four - in - ten Latinos ( 38 % ) said they had experienced discrimination in the 12 months prior to the December 2019 survey , such as being criticized for speaking Spanish in public or being told to go back to their home country . At the same time , a smaller share ( 30 % ) of Latinos said someone had expressed support for them because of their Latino background . More than a quarter ( 28 % ) of Hispanics said they had experienced another kind of discrimination or been treated unfairly due to their background . Meanwhile , about a fifth said they had been called offensive names ( 21 % ) , been criticized for speaking Spanish in public ( 20 % ) or been told to go back to their home country ( 19 % ) .",Describe the range of discrimination suffered by Latins In U.S before covid-19 outbreak ?,"four - in - ten Latinos ( 38 % ) said they had experienced discrimination in the 12 months prior to the December 2019 survey , such as being criticized for speaking Spanish in public or being told to go back to their home country smaller share ( 30 % ) of Latinos said someone had expressed support for them because of their Latino background quarter ( 28 % ) of Hispanics said they had experienced another kind of discrimination or been treated unfairly due to their background . Meanwhile , about a fifth said they had been called offensive names ( 21 % ) , been criticized for speaking Spanish in public ( 20 % ) or been told to go back to their home country ( 19 % ) ."
mturk_charts/no_data/multi_col/972.png,"Some Hispanics say they have changed how they outwardly show their identities over the past five years , a period that roughly starts with the launch of Trump ’s presidential campaign . Before the outbreak , over a third ( 35 % ) of Hispanics said they more often outwardly express their Hispanic identity than five years ago by speaking Spanish in public ( 24 % ) , talking about their pride in being Hispanic ( 25 % ) or wearing clothing that shows their Hispanic heritage ( 10 % ) . Meanwhile , a similar share of Hispanics ( 33 % ) said they more often express their U.S. identity by speaking only English in public ( 21 % ) , talking about their pride in being American ( 17 % ) or wearing clothing that shows their U.S. pride ( 11 % ) . Public expressions of identity differed greatly by party affiliation . About four - in - ten ( 44 % ) Hispanic Republicans said they outwardly express their U.S. pride compared with five years ago . Roughly three - in - ten ( 29 % ) of Hispanic Democrats said the same .",Describe how Hispanics used to expressed their Hispanic identity before covid-19 outbreak ?,"third ( 35 % ) of Hispanics said they more often outwardly express their Hispanic identity than five years ago by speaking Spanish in public ( 24 % ) , talking about their pride in being Hispanic ( 25 % ) or wearing clothing that shows their Hispanic heritage ( 10 % ) . Hispanics ( 33 % ) said they more often express their U.S. identity by speaking only English in public ( 21 % ) American ( 17 % ) or wearing clothing that shows their U.S. pride ( 11 % ) four - in - ten ( 44 % ) Hispanic Republicans said they outwardly express their U.S. pride compared with five years ago three - in - ten ( 29 % ) of Hispanic Democrats said the same"
mturk_charts/no_data/multi_col/975.png,"About two - thirds of Americans ( 65 % ) say the option to vote early or absentee should be available to any voter without requiring a documented reason , while a third say early and absentee voting should only be allowed with a reason , according to a Pew Research Center survey conducted June 16 - 22 . Democrats and Democratic - leaning independents overwhelmingly support so - called “ no excuse ” early or absentee voting : 83 % say this . Among the small share of Democrats who do not , most say the coronavirus outbreak should qualify as a documented reason . GOP views are more divided : 44 % of Republicans and Republican leaners say no documented reason should be necessary to vote early or absentee , while 55 % say one should be . Among Republicans who say a documented reason is needed , most say the coronavirus outbreak should not be considered a valid reason : 37 % of all Republicans say early and absentee voting only should be allowed with a documented reason and say that COVID-19 is not an acceptable reason ; 17 % say a documented reason should be required , but that COVID-19 should be a valid reason . Americans ’ support for no - excuse absentee voting has decreased modestly from 71 % in October 2018 to 65 % today – a result of shifting views among Republicans . Today , a 55 % majority of Republicans say voters should only be allowed to vote early or absentee if they have a documented reason for not voting on Election Day , up from 42 % who said this in 2018 .",Describe the proportion of Americans who say the option to vote early or absent should be available to any voter without requiring a documented reason?,About two - thirds of Americans ( 65 % ) say the option to vote early or absentee should be available to any voter without requiring a documented reason
mturk_charts/no_data/multi_col/977.png,"In the Center ’s June survey , 60 % of Americans say that changing election rules to make it easier to register and vote would not make elections any less secure , while 37 % say that elections would be less secure if it were easier to register and vote . These views are little changed from 2018 . Majorities of Black , white and Hispanic Americans hold the view that making it easier to vote would not make elections any less secure , but Black Americans are especially likely to say this ( 70 % vs. 58 % among both white and Hispanic Americans ) . However , there is a stark partisan divide in these views : Nearly eight - in - ten Democrats ( 79 % ) say that changes to election rules to make it easier to register and vote would not make elections any less secure , while 59 % of Republicans say they would .",Describe the majority opinion of Americans that changing electoral rules to facilitate registration and voting would not make elections less secure?,60 % of Americans say that changing election rules to make it easier to register and vote would not make elections any less secure
mturk_charts/no_data/multi_col/1002.png,"Americans are divided on the extent to which the country ’s laws should reflect Bible teachings . Roughly half of U.S. adults say the Bible should influence U.S. laws either a great deal ( 23 % ) or some ( 26 % ) , and more than a quarter ( 28 % ) say the Bible should prevail over the will of the people if the two are at odds , according to the February survey . Half of Americans , meanwhile , say the Bible should n’t influence U.S. laws much ( 19 % ) or at all ( 31 % ) .",Describe the tendency of Americans to influence the influence of biblical teachings on the country's laws?,"Roughly half of U.S. adults say the Bible should influence U.S. laws either a great deal ( 23 % ) or some ( 26 % ) , and more than a quarter ( 28 % ) say the Bible should prevail over the will of the people if the two are at odds , according to the February survey . Half of Americans , meanwhile , say the Bible should n’t influence U.S. laws much ( 19 % ) or at all ( 31 % ) ."
mturk_charts/no_data/multi_col/1004.png,"Trump has appointed more federal appeals court judges to date than any recent president at the same point in their presidency . The overall number of federal judges Trump has appointed to date ( 194 ) is similar to the number appointed by George W. Bush at the same juncture in his presidency ( 197 ) . Trump , however , stands out for his unusually large number of appeals court judges — the powerful regional jurists who have the final word on most appeals that do not end up in the Supreme Court and who frequently end up becoming Supreme Court justices themselves . Eight of the nine current high court justices , including both of Trump ’s appointees , previously served as appeals court judges . Trump has appointed 53 appeals court judges to date , far higher than the number appointed by nearly every other recent president at the same point in their tenure . The exception is Carter , who successfully appointed 54 appeals court judges by July 7 of his fourth ( and final ) year in office .",Describe Trump's appointment of court judges ?,"Trump has appointed more federal appeals court judges to date than any recent president at the same point in their presidency Trump , however , stands out for his unusually large number of appeals court judges — the powerful regional jurists who have the final word on most appeals that do not end up in the Supreme Court and who frequently end up becoming Supreme Court justices themselves Trump has appointed 53 appeals court judges to date , far higher than the number appointed by nearly every other recent president at the same in their tenure"
mturk_charts/no_data/multi_col/1015.png,"People can be politically active on social media in many ways . This survey asked Americans about four different types of activities that they may have engaged in on these platforms . Overall , about one - third of social media users ( 36 % ) say they have used sites like Facebook , Twitter and others in the past month to post a picture to show their support for a cause , look up information about rallies or protests happening in their area ( 35 % ) or encourage others to take action on issues they regard as important ( 32 % ) . A smaller share ( 18 % ) reports using a hashtag related to a political or social issue on social media during this time . But in certain activities , Black users stand out : 48 % of Black social media users say they have posted a picture on social media to show their support for a cause in the past month , compared with 37 % of Hispanic users and 33 % of white users . Black adults who use social media ( 45 % ) are also more likely than their Hispanic ( 33 % ) or white ( 30 % ) counterparts to say that in the past month they ’ve taken to social media to encourage others to take action on issues that are important to them . Social media engagement for causes or issues also varies by age . Just over half of social media users ages 18 to 29 ( 54 % ) say they have used these sites in the past month to look for information about rallies or protests happening in their area , compared with 36 % of those ages 30 to 49 , 26 % of those 50 to 64 and 20 % of those 65 and older . Social media users under the age of 30 are also more likely than those 30 and older to say they have used a hashtag related to a political or social issue and encouraged others to take action on issues that they see as important , while there are smaller age gaps when it comes to posting a picture to show support for a cause .",Describe the trend in Americans in participating different types of activities through social media ?,"Overall , about one - third of social media users ( 36 % ) say they have used sites like Facebook , Twitter and others in the past month to post a picture to show their support for a cause , look up information about rallies or protests happening in their area ( 35 % ) or encourage others to take action on issues they regard as important ( 32 % ) . A smaller share ( 18 % ) reports using a hashtag related to a political or social issue on social media during this time . But in certain activities , Black users stand out : 48 % of Black social media users say they have posted a picture on social media to show their support for a cause in the past month , compared with 37 % of Hispanic users and 33 % of white users . Black adults who use social media ( 45 % ) are also more likely than their Hispanic ( 33 % ) or white ( 30 % ) counterparts to say that in the past month they ’ve taken to social media to encourage others to take action on issues that are important to them . Social media engagement for causes or issues also varies by age . Just over half of social media users ages 18 to 29 ( 54 % ) say they have used these sites in the past month to look for information about rallies or protests happening in their area , compared with 36 % of those ages 30 to 49 , 26 % of those 50 to 64 and 20 % of those 65 and older . Social media users under the age of 30 are also more likely than those 30 and older to say they have used a hashtag related to a political or social issue and encouraged others to take action on issues that they see as important , while there are smaller age gaps when it comes to posting a picture to show support for a cause"
mturk_charts/no_data/multi_col/1026.png,"Trzaskowski formerly served as a member of European Parliament and advocates greater integration with the EU . More than eight - in - ten Poles ( 84 % ) have a favorable view of the EU , the highest share among countries in the region . Additionally , about two - thirds ( 67 % ) think membership in the union is a good thing for Poland . Views of the EU and its value for Poles have grown more positive in recent years . Between 2018 and 2019 , the share of Polish adults with a favorable view of the EU rose 12 points , from 72 % to 84 % . Poles have also become more likely to see EU membership positively : The share who say that membership in the EU has been a good thing for Poland rose from 48 % in 2012 to 67 % in 2019 .",What is the range of support among public in Poland's membership in EU ?,"More than eight - in - ten Poles ( 84 % ) have a favorable view of the EU , the highest share among countries in the region . Additionally , about two - thirds ( 67 % ) think membership in the union is a good thing for Poland Views of the EU and its value for Poles have grown more positive in recent years . Between 2018 and 2019 , the share of Polish adults with a favorable view of the EU rose 12 points , from 72 % to 84 % . Poles have also become more likely to see EU membership positively : The share who say that membership in the EU has been a good thing for Poland rose from 48 % in 2012 to 67 % in 2019"
mturk_charts/no_data/multi_col/1028.png,"Two - thirds of Americans ( 66 % ) say that civilians need to have the power to sue police officers to hold them accountable for misconduct and excessive use of force , even if that makes the officers ’ jobs more difficult . Just 32 % say that , in order for police officers to do their jobs effectively , they need to be shielded from such lawsuits . About eight - in - ten Black adults ( 86 % ) favor permitting citizens to sue police officers to hold them accountable for misconduct , as do 75 % of Hispanic adults and 60 % of white adults . There also are sizable partisan differences in views of qualified immunity , reflecting the divisions over the issue in Congress . A majority of Democrats and Democratic - leaning independents ( 84 % ) say citizens need the power to sue police officers for the use of excessive force and misconduct , compared with 45 % of Republicans and Republican leaners .","What proportion of Americans say civilians need to have the power to prosecute officers to hold them accountable for misconduct and excessive use of force, even if it makes the officers' jobs more difficult?","Two - thirds of Americans ( 66 % ) say that civilians need to have the power to sue police officers to hold them accountable for misconduct and excessive use of force , even if that makes the officers ’ jobs more difficult"
mturk_charts/no_data/multi_col/1029.png,"A 58 % majority of Americans say police around the country do an excellent or good job of protecting people from crime , which is little changed from the share who said this four years ago ( 62 % ) . However , there have been double - digit declines in the shares who say police forces do an excellent or good job of using the right amount of force for each situation ( from 45 % in 2016 to 35 % today ) , treating racial and ethnic groups equally ( 47 % to 34 % ) and holding officers accountable when misconduct occurs ( 44 % to 31 % ) .",Describe the trend among Americans who think the police do an excellent or good job of protecting people?,"A 58 % majority of Americans say police around the country do an excellent or good job of protecting people from crime , which is little changed from the share who said this four years ago ( 62 % ) ."
mturk_charts/no_data/multi_col/1031.png,"Several other policing proposals draw broad support as well : 90 % of the public favors a federal government database to track officers accused of misconduct . Three - quarters support giving civilian oversight boards the power to investigate and discipline officers accused of misconduct , and similar shares favor requiring officers to live in the places they police and outlawing police use of chokeholds or strangleholds .",Describe the proportion of the public that favors a federal government database to track officers accused of misconduct?,Several other policing proposals draw broad support as well : 90 % of the public favors a federal government database to track officers accused of misconduct
mturk_charts/no_data/multi_col/1032.png,"Overall , a majority of Americans ( 58 % ) say that police around the country are doing an excellent or good job of protecting people from crimes – a view held by 78 % of Republicans and Republican leaners but 43 % of Democrats and Democratic leaners . Two - thirds of white adults ( 67 % ) say the police are doing a good or excellent job of protecting people , while just 28 % of Black adults say the same . Half of Hispanic adults say police do an excellent or good job of protecting people .",How do Americans see the police performance?,"Overall , a majority of Americans ( 58 % ) say that police around the country are doing an excellent or good job of protecting people from crimes – view held by 78 % of Republicans and Republican leaners but 43 % of Democrats and Democratic leaners . Two - thirds of white adults ( 67 % ) say the police are doing a good or excellent job of protecting people , while just 28 % of Black adults say the same . Half of Hispanic adults say police do an excellent or good job of protecting people ."
mturk_charts/no_data/multi_col/1037.png,"About four - in - ten Black adults ( 42 % ) say spending on police in their area should decrease , including 22 % who say spending should be decreased a lot . One - third of Black adults say spending should stay the same , while 22 % say it should be increased .",What are the Black adults' thoughts on police spending?,"About four - in - ten Black adults ( 42 % ) say spending on police in their area should decrease , including 22 % who say spending should be decreased a lot . One - third of Black adults say spending should stay the same , while 22 % say it should be increased ."
mturk_charts/no_data/multi_col/1038.png,"White and Black Democrats are nearly equally likely to say that spending should be decreased ( 43 % and 42 % respectively ) ; Hispanic Democrats are somewhat less likely to say this ( 32 % ) . And while 34 % of Hispanic Democrats say funding should be increased , that compares with 23 % of Black Democrats and just 14 % of white Democrats . Younger Democrats are far more likely to say that spending on the police should be decreased . Similar majorities of white ( 57 % ) and Black ( 53 % ) Democrats under the age of 50 say that spending should be decreased , with nearly a third saying it should be decreased a lot ( 30 % and 32 % , respectively ) . By comparison , only about three - in - ten white and Black Democrats ages 50 and older ( 28 % and 29 % , respectively ) say police spending should be decreased .",Describe how do ethnic groups see police spending?,"White and Black Democrats are nearly equally likely to say that spending should be decreased ( 43 % and 42 % respectively ) ; Hispanic Democrats are somewhat less likely to say this ( 32 % ) . And while 34 % of Hispanic Democrats say funding should be increased , that compares with 23 % of Black Democrats and just 14 % of white Democrats . Younger Democrats are far more likely to say that spending on the police should be decreased . Similar majorities of white ( 57 % ) and Black ( 53 % ) Democrats under the age of 50 say that spending should be decreased , with nearly a third saying it should be decreased a lot ( 30 % and 32 % , respectively ) . By comparison , only about three - in - ten white and Black Democrats ages 50 and older ( 28 % and 29 % , respectively ) say police spending should be decreased ."
